place_id,name,place_kind,subtype,accessibility_rating,condition_rating,lat,lon,source_file
furniture-1589922,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,street_furniture,Drinking Fountain,,3.0,-37.81818027452629,144.97128244641144,street_furniture_clean.csv
furniture-1589923,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,street_furniture,Drinking Fountain,,4.0,-37.80715296297559,144.95128617901676,street_furniture_clean.csv
furniture-1590042,Drinking Fountain - Leaf Type - Dog Bowl  - Clayton Reserve,street_furniture,Drinking Fountain,,4.0,-37.79581789599728,144.93892278396697,street_furniture_clean.csv
furniture-1590043,Seat - Timber Bench - Clayton Reserve,street_furniture,Seat,,3.0,-37.79644327620437,144.93909585360467,street_furniture_clean.csv
furniture-1569687,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.78400149384252,144.94182887988373,street_furniture_clean.csv
furniture-1597365,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.77756383203311,144.95363614822045,street_furniture_clean.csv
furniture-1600062,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.78202815397863,144.95623992108025,street_furniture_clean.csv
furniture-1600540,Seat - Straight Seat - Wooden Battens - Type 2 - Neill Street Reserve,street_furniture,Seat,,3.0,-37.79517157148603,144.9698439112555,street_furniture_clean.csv
furniture-1600555,Picnic Setting - Urban Design Style - Neill Street Reserve,street_furniture,Picnic Setting,,4.0,-37.79584185572456,144.96813444102102,street_furniture_clean.csv
furniture-1589917,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,street_furniture,Drinking Fountain,,4.0,-37.802215372127485,144.96301319081624,street_furniture_clean.csv
furniture-1610544,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,street_furniture,Drinking Fountain,,3.44,-37.82114510296565,144.9429836641702,street_furniture_clean.csv
furniture-1586989,Information Pillar - Information Hub Pillar,street_furniture,Information Pillar,,3.25,-37.81044512091349,144.95714666225734,street_furniture_clean.csv
furniture-1598613,Seat - Metal Bench,street_furniture,Seat,,3.17,-37.815404194455695,144.96719604219177,street_furniture_clean.csv
furniture-1618762,Seat - Metal Bench,street_furniture,Seat,,3.17,-37.81471835861684,144.96953356778124,street_furniture_clean.csv
furniture-1597429,Seat - Metal Seat,street_furniture,Seat,,3.16,-37.81912087560034,144.96555544789229,street_furniture_clean.csv
furniture-1633459,Seat - Straight Seat - Wooden Battens - Type 2 - Ron Barassi Senior Park,street_furniture,Seat,,4.0,-37.815954041648574,144.93459562393008,street_furniture_clean.csv
furniture-1633460,Seat - Straight Seat - Wooden Battens - Type 2 - Ron Barassi Senior Park,street_furniture,Seat,,4.0,-37.81566262230952,144.9351670710598,street_furniture_clean.csv
furniture-1633461,Seat - Straight Seat - Wooden Battens - Type 2 - Ron Barassi Senior Park,street_furniture,Seat,,4.0,-37.81614099683272,144.93381272709874,street_furniture_clean.csv
furniture-1607085,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,street_furniture,Drinking Fountain,,4.44,-37.8200996090771,144.96520412105647,street_furniture_clean.csv
furniture-1639836,Seat - Flat Bench Seat - L Shaped,street_furniture,Seat,,1.17,-37.79922603056318,144.95730327870317,street_furniture_clean.csv
furniture-1613537,Seat - Timber Bench - Leverson Street Reserve,street_furniture,Seat,,4.0,-37.80047387113999,144.95168858302935,street_furniture_clean.csv
furniture-1642673,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.34,-37.82663952586984,144.95941412309986,street_furniture_clean.csv
furniture-1643716,Seat - Straight Seat - Wooden Battens - Type 2 - Queen Victoria Gardens,street_furniture,Seat,,4.0,-37.82219491616432,144.96998532274733,street_furniture_clean.csv
furniture-1633771,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.8378113488417,144.97878807262626,street_furniture_clean.csv
furniture-1639782,Seat - Timber Bench - Eastwood and Rankins Park,street_furniture,Seat,,4.0,-37.794136375362434,144.9308738129385,street_furniture_clean.csv
furniture-1660078,Seat - Straight Seat - Wooden Battens - Type 2 - Riverside Park,street_furniture,Seat,,3.0,-37.79511045446201,144.9165516825898,street_furniture_clean.csv
furniture-1686068,Seat - Metal Seat,street_furniture,Seat,,4.02,-37.82366387412895,144.96602975437332,street_furniture_clean.csv
furniture-1740808,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.45,-37.813355562246265,144.96594432281512,street_furniture_clean.csv
furniture-1742338,Seat - Straight Seat - Wooden Battens - Type 2 - Hawke and Adderley Street Park,street_furniture,Seat,,4.0,-37.80851172321793,144.9450885327011,street_furniture_clean.csv
furniture-1742439,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bellair Street Reserve,street_furniture,Drinking Fountain,,4.0,-37.795526766864704,144.93075415955866,street_furniture_clean.csv
furniture-1742441,Seat - Straight Seat - Wooden Battens - Type 2 - Bellair Street Reserve,street_furniture,Seat,,4.0,-37.79524251935064,144.9307377882714,street_furniture_clean.csv
furniture-1743812,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.44,-37.82069331945052,144.94203329807593,street_furniture_clean.csv
furniture-1550174,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.45,-37.81672843699444,144.96193395375565,street_furniture_clean.csv
furniture-1533142,Seat - Straight Seat - Wooden Battens - Type 2 - Princes Park,street_furniture,Seat,,4.0,-37.78933905828158,144.96150226143482,street_furniture_clean.csv
furniture-1551819,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.45,-37.81512170924447,144.96815868044015,street_furniture_clean.csv
furniture-1552209,Seat - Urban Design Park Style - Green Powder Coat,street_furniture,Seat,,5.0,-37.819652991376216,144.96919226753667,street_furniture_clean.csv
furniture-1532206,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.43,-37.81495295568163,144.94206504501116,street_furniture_clean.csv
furniture-1643462,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.4,-37.81758427313117,144.96391795036186,street_furniture_clean.csv
furniture-1656015,Seat - Flat Bench Seat - L Shaped,street_furniture,Seat,,3.09,-37.81802743371151,144.95412113897015,street_furniture_clean.csv
furniture-1645349,Seat - Five Sided Platform - Docklands Park,street_furniture,Seat,,4.0,-37.82089054719102,144.94685737779022,street_furniture_clean.csv
furniture-1644105,Seat - Straight Seat - Wooden Battens - Type 2 - Jolimont Reserve,street_furniture,Seat,,3.0,-37.81649142659956,144.98207282130608,street_furniture_clean.csv
furniture-1119438,Seat - Straight Seat - Wooden Battens - Type 2 - Powlett Reserve,street_furniture,Seat,,4.0,-37.81112095423765,144.98754461903744,street_furniture_clean.csv
furniture-1119454,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,3.0,-37.80174539494181,144.97342747325422,street_furniture_clean.csv
furniture-1360386,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,3.0,-37.80181272727996,144.97081691016913,street_furniture_clean.csv
furniture-1360402,Seat - Straight Seat - Wooden Battens - Type 2 - Kensington Hall Reserve,street_furniture,Seat,,4.0,-37.78846306126744,144.9284865293354,street_furniture_clean.csv
furniture-1360441,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.78002535288814,144.95118649010695,street_furniture_clean.csv
furniture-1360539,Drinking Fountain - Drinking Fountain - Type 2 - Stock Route Reserve (KENSINGTON),street_furniture,Drinking Fountain,,3.0,-37.78858107833513,144.9262313297776,street_furniture_clean.csv
furniture-1119813,Seat - Urban Design Park Style - Green Powder Coat,street_furniture,Seat,,4.0,-37.82698153802682,144.98373238826753,street_furniture_clean.csv
furniture-1119842,Seat - Metal Seat - Kensington Banks Type - Cakebread Mews Park East,street_furniture,Seat,,3.0,-37.79314658864594,144.9197768126237,street_furniture_clean.csv
furniture-1120008,Seat - Metal Seat - Haymarket Walk,street_furniture,Seat,,3.0,-37.800726488055886,144.95854521167217,street_furniture_clean.csv
furniture-1120164,Seat - Wooden Slats Set in Bluestone - Alexandra Gardens,street_furniture,Seat,,3.0,-37.81979590665908,144.97283660912265,street_furniture_clean.csv
furniture-1361549,Drinking Fountain - Drinking Fountain - Type 1,street_furniture,Drinking Fountain,,2.32,-37.79125129687361,144.93147576642454,street_furniture_clean.csv
furniture-1362019,Seat - Metal Seat,street_furniture,Seat,,3.14,-37.80319325961364,144.9498657195298,street_furniture_clean.csv
furniture-1312985,Information Pillar - Information Hub Pillar,street_furniture,Information Pillar,,2.81,-37.81136868988814,144.96490361542405,street_furniture_clean.csv
furniture-1313379,Seat - Stainless Steel Seat - 3m & LED lights,street_furniture,Seat,,3.43,-37.8136052721638,144.94055601037158,street_furniture_clean.csv
furniture-1361075,Seat - Metal Bench,street_furniture,Seat,,3.14,-37.79435071848493,144.92992763930687,street_furniture_clean.csv
furniture-1313906,Seat - Metal Seat,street_furniture,Seat,,3.17,-37.79519171162885,144.92598992312622,street_furniture_clean.csv
furniture-1749204,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,4.44,-37.820786611096224,144.9413900916072,street_furniture_clean.csv
furniture-1750906,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.786502394188304,144.95454112239673,street_furniture_clean.csv
furniture-1751042,Seat - Straight Seat - Wooden Battens - Type 2 - North Melbourne Recreation Reserve,street_furniture,Seat,,4.0,-37.798822649279366,144.94018791446683,street_furniture_clean.csv
furniture-1752913,Seat - Flat Bench Seat - L Shaped,street_furniture,Seat,,3.15,-37.80437417816798,144.96315593169442,street_furniture_clean.csv
furniture-1753312,Drinking Fountain - Leaf Type - Dog Bowl  - New Quay Central Park,street_furniture,Drinking Fountain,,4.0,-37.81472791168905,144.93868934270515,street_furniture_clean.csv
furniture-1755052,Picnic Setting - Urban Design Style - Gardiner Reserve,street_furniture,Picnic Setting,,4.0,-37.79893387514932,144.94355106460904,street_furniture_clean.csv
furniture-1757638,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81027324046582,144.97914796711723,street_furniture_clean.csv
furniture-1757699,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Royal Park,street_furniture,Drinking Fountain,,4.0,-37.78144167402145,144.95595472988092,street_furniture_clean.csv
furniture-1758403,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.79192005137263,144.9482440168999,street_furniture_clean.csv
furniture-1769903,Seat - Timber Bench - University Square,street_furniture,Seat,,5.0,-37.80076583605187,144.96046761707692,street_furniture_clean.csv
furniture-1757705,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Carlton Gardens South,street_furniture,Drinking Fountain,,4.0,-37.80596124931496,144.97143107579004,street_furniture_clean.csv
furniture-1771620,Seat - Straight Seat - Wooden Battens - Type 2 - Shrine of Remembrance Reserve,street_furniture,Seat,,4.0,-37.83084555743762,144.97250023366698,street_furniture_clean.csv
furniture-1759442,Seat - Straight Seat - Wooden Battens - Type 2 - Princes Park,street_furniture,Seat,,3.0,-37.785638195991886,144.9624871611232,street_furniture_clean.csv
furniture-1775781,Seat - Unclassified - Boyd Community Hub,street_furniture,Seat,,5.0,-37.825671720937486,144.96133685797398,street_furniture_clean.csv
furniture-1798713,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.819889677001775,144.94730544484872,street_furniture_clean.csv
furniture-1798731,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82025133508907,144.94810780477067,street_furniture_clean.csv
furniture-1771633,Seat - Straight Seat - Wooden Battens - Type 2 - Bellair Street Reserve,street_furniture,Seat,,4.0,-37.79612469537141,144.93091827226385,street_furniture_clean.csv
furniture-1775792,Picnic Setting - unspecified - Boyd Community Hub,street_furniture,Picnic Setting,,5.0,-37.82601753912883,144.96147435542582,street_furniture_clean.csv
furniture-1786707,Drinking Fountain - Leaf Type - With Bottle Refill Tap - Murchison Square,street_furniture,Drinking Fountain,,5.0,-37.80037327256486,144.97278944216202,street_furniture_clean.csv
furniture-1804410,Seat - Platform Style - JJ Holland Park,street_furniture,Seat,,5.0,-37.79785414088448,144.92602084710637,street_furniture_clean.csv
furniture-1798711,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.82017083170948,144.9477959204804,street_furniture_clean.csv
furniture-1798732,Seat - Unclassified - Hub@Docklands,street_furniture,Seat,,5.0,-37.820199008226425,144.9477373158008,street_furniture_clean.csv
furniture-1550139,Drinking fountain - Historic or Heritage Drinking Fountains - Liddy Street Reserve (KENSINGTON),street_furniture,Drinking Fountain,,4.0,-37.79009686226306,144.9257559567742,street_furniture_clean.csv
furniture-1550142,Seat - Straight Seat - Wooden Battens - Type 2 - Newmarket Reserve,street_furniture,Seat,,3.0,-37.78858876833867,144.9233025394984,street_furniture_clean.csv
furniture-1529777,Seat - Stainless Steel Seat - 3m & LED lights,street_furniture,Seat,,3.44,-37.813019191418334,144.96550315928374,street_furniture_clean.csv
furniture-1531131,Seat - Unclassified - Meritts Place,street_furniture,Seat,,3.0,-37.81474756614608,144.9555454155583,street_furniture_clean.csv
furniture-1551441,Seat - Metal frame Wooden Slats,street_furniture,Seat,,3.01,-37.77873136905669,144.9403779048755,street_furniture_clean.csv
furniture-1551579,Picnic Setting - unspecified - Warun Biik Park,street_furniture,Picnic Setting,,4.0,-37.79615689594815,144.9265800474665,street_furniture_clean.csv
furniture-1551582,Seat - Urban Design Park Style - Green Powder Coat -Warun Biik Park,street_furniture,Seat,,3.0,-37.79627212280608,144.92644508845535,street_furniture_clean.csv
furniture-1553740,Seat - Wooden Bench,street_furniture,Seat,,2.11,-37.82406488006232,144.95171812136033,street_furniture_clean.csv
furniture-1553752,Seat - Wooden Bench,street_furniture,Seat,,2.11,-37.82404372800395,144.95085470558945,street_furniture_clean.csv
furniture-1532223,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.3,-37.8215518360407,144.94931406477517,street_furniture_clean.csv
furniture-1532736,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.44,-37.815793230731074,144.93979885605972,street_furniture_clean.csv
furniture-1557018,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.44,-37.8139083543908,144.9432792919357,street_furniture_clean.csv
furniture-1557376,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.45,-37.81748825160507,144.96003127683284,street_furniture_clean.csv
furniture-1557649,Seat - Straight Seat - Wooden Battens - Type 2 - Galada Avenue,street_furniture,Seat,,4.0,-37.77883945970714,144.9398391092046,street_furniture_clean.csv
furniture-1559235,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,4.44,-37.81612873112033,144.96693454409947,street_furniture_clean.csv
furniture-1561011,Seat - Metal Seat,street_furniture,Seat,,3.17,-37.81725543854614,144.96083538054245,street_furniture_clean.csv
furniture-1561021,Seat - Metal Bench,street_furniture,Seat,,3.17,-37.81758087061824,144.9597023547842,street_furniture_clean.csv
furniture-1565500,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.3,-37.82152438565978,144.9445356640706,street_furniture_clean.csv
