GIS_ID,DESCRIPTION,ASSET_CLASS,ASSET_TYPE,MODEL_NO,MODEL_DESCR,DIVISION,COMPANY,LOCATION_DESC,CONDITION_RATING,EVALUATION_DATE,EASTING,NORTHING,UploadDate,CoordinateLocation,lat,lon,CONDITION_CATEGORY
1568599,Seat - Stainless Steel Seat - Swivel,Outdoor Furniture,Seat,201101-032,,Parks and City Greening,City of Melbourne,"Victoria Green approximately 23m SW of Caffe Bambino Docklands, 1 Buckley Walk, Docklands, 3008",4.0,2019-09-23,319114.52,5812144.93,2021-08-14,"-37.82019291880505, 144.94485661209842",-37.82019291880505,144.94485661209842,Good
1569197,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Russell Street between Collins Street and Little Collins Street approximately 28m South of Brioche by Philip, Shop 1, Ground, 114 Russell Street, Melbourne, 3000",1.42,2021-04-30,321203.54,5812887.27,2021-08-14,"-37.81391794057397, 144.96876067911936",-37.81391794057397,144.96876067911936,Poor
1569665,Picnic Setting - Urban Design Style - Royal Park,Outdoor Furniture,Picnic Setting,201401-001,Picnic Setting - Urban Design Style,Parks and City Greening,City of Melbourne,Royal Park,4.0,2019-09-09,319394.1,5816357.62,2021-08-14,"-37.78230284760091, 144.94908114185958",-37.78230284760091,144.94908114185958,Good
1569669,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Royal Park,3.0,2019-05-09,319858.38,5816792.45,2021-08-14,"-37.77847776021332, 144.95445829079767",-37.77847776021332,144.95445829079767,Average
1569671,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Royal Park,4.0,2019-05-09,319932.36,5816692.86,2021-08-14,"-37.7793893932523, 144.95527313630888",-37.7793893932523,144.95527313630888,Good
1569672,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Royal Park,4.0,2019-05-09,319915.37,5816691.89,2021-08-14,"-37.77939478310033, 144.95508008138495",-37.77939478310033,144.95508008138495,Good
1569674,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Royal Park,4.0,2019-05-09,319988.04,5816674.45,2021-08-14,"-37.77956618910947, 144.95590046286947",-37.77956618910947,144.9559004628695,Good
1569675,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Royal Park approximately 52m NW of Urban Camp Melbourne Co-Operative Ltd, Urban Camp, Royal Park, Brens Drive, Parkville, 3052",3.0,2019-12-09,319015.58,5815927.34,2021-08-14,"-37.78610367714627, 144.9446779208684",-37.78610367714627,144.9446779208684,Average
1569682,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Royal Park,3.0,2019-12-09,318839.63,5816260.26,2021-08-14,"-37.78307006539079, 144.94276411422715",-37.78307006539079,144.94276411422717,Average
1569714,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fawkner Park approximately 96m North of City of Melbourne, Northern Pavilion, Fawkner Park, Toorak Road, South Yarra, 3141",3.0,2019-06-09,322383.72,5810127.91,2021-08-14,"-37.83900343844815, 144.9814834051723",-37.83900343844815,144.9814834051723,Average
1569716,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Royal Park approximately 47m South of City of Melbourne, Ross Straw Field Pavilion, Royal Park, Oak Street, Parkville, 3052",4.0,2019-12-09,318958.5,5816165.07,2021-08-14,"-37.78395103764853, 144.94408942875555",-37.78395103764853,144.94408942875555,Good
1569770,Seat - Straight Seat - Wooden Battens - Type 2 - North Melbourne Recreation Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"North Melbourne Recreation Reserve approximately 52m North of 189-197 Arden Street, North Melbourne, 3051",3.0,2019-04-09,318762.7,5814407.87,2021-08-14,"-37.799740010286214, 144.94142796305488",-37.79974001028621,144.94142796305488,Average
1569855,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Spencer Street between Flinders Lane and Collins Street approximately 24m South of Batman's Hill On Collins, 623 Collins Street, Melbourne, 3000",3.41,2021-04-30,319956.36,5812256.53,2021-08-14,"-37.819354153464175, 144.95444337543898",-37.819354153464175,144.95444337543898,Average
1572368,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,Outdoor Furniture,Drinking Fountain,200501-021,Drinking Fountain - Leaf Type - With Bottle Refill Tap,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 20m NW of Australia And New Zealand Banking Group Limited, 335 Bourke Street, Melbourne, 3000",3.45,2021-04-30,320764.97,5812866.09,2021-08-14,"-37.814022713257685, 144.96377589639772",-37.814022713257685,144.96377589639772,Average
1566844,Seat - Metal Seat - Warun Biik Park,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Parks and City Greening,City of Melbourne,"Warun Biik Park approximately 56m NE of Unit 1G, Ground, 88 Altona Street, Kensington, 3031",3.0,2019-09-13,317396.73,5814733.04,2021-08-14,"-37.79653903145247, 144.9260039128477",-37.79653903145247,144.9260039128477,Average
1581659,Seat - Stainless Steel Straight Seat - Docklands,Outdoor Furniture,Seat,201101-030,Seat - Stainless Steel Straight Seat - Docklands,Infrastructure and Assets,City of Melbourne,"Victoria Harbour Promenade approximately 13m North of 69 Victoria Harbour Promenade, Docklands, 3008",3.44,2021-04-30,318867.14,5812225.21,2021-08-14,"-37.81942074547152, 144.94206773661386",-37.81942074547152,144.94206773661386,Average
1581660,Seat - Stainless Steel Straight Seat - Docklands,Outdoor Furniture,Seat,201101-030,Seat - Stainless Steel Straight Seat - Docklands,Infrastructure and Assets,City of Melbourne,"Victoria Harbour Promenade approximately 13m North of Poke Ball, 73 Victoria Harbour Promenade, Docklands, 3008",3.44,2021-04-30,318857.41,5812220.53,2021-08-14,"-37.81946096877123, 144.94195608430957",-37.81946096877123,144.94195608430957,Average
1584053,Seat - Straight Seat - Wooden Battens - Type 2 - North Melbourne Recreation Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"North Melbourne Recreation Reserve approximately 31m North of Clear Edge, 215 Arden Street, North Melbourne, 3051",3.0,2019-04-09,318665.19,5814402.75,2021-08-14,"-37.799766773249296, 144.94031977835218",-37.799766773249296,144.94031977835218,Average
1588685,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,Outdoor Furniture,Drinking Fountain,200501-016,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,Infrastructure and Assets,City of Melbourne,"Palmyra Way between Harbour Esplanade and Aquitania Way approximately 14m NW of 227 Harbour Esplanade, Docklands, 3008",3.44,2021-04-30,318984.71,5812899.43,2021-08-14,"-37.81337112781817, 144.94357125504956",-37.81337112781817,144.94357125504956,Average
1568584,Seat - Straight Seat - Wooden Battens - Type 2 - Howard and William Street Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Howard & William Street Reserve,4.0,2019-04-09,319855.84,5813697.24,2021-08-14,"-37.806357233425324, 144.95366034990204",-37.80635723342533,144.95366034990204,Good
1589218,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Royal Park approximately 60m NW of Parkville House Inc, 10 Gatehouse Street, Parkville, 3052",4.0,2019-11-09,319615.34,5814851.16,2021-08-14,"-37.795915903070714, 144.95121724387448",-37.79591590307072,144.95121724387448,Good
1589748,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Reeves Street Park,Outdoor Furniture,Drinking Fountain,200501-014,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Parks and City Greening,City of Melbourne,Reeves Street Park,4.0,2019-09-24,321285.26,5815126.4,2021-08-14,"-37.79376491305337, 144.97024082502696",-37.79376491305337,144.97024082502696,Good
1589756,Picnic Setting - Urban Design Style - Reeves Street Park,Outdoor Furniture,Picnic Setting,201401-001,Picnic Setting - Urban Design Style,Parks and City Greening,City of Melbourne,Reeves Street Park,3.0,2019-09-24,321304.26,5815149.14,2021-08-14,"-37.79356379826714, 144.97046209933077",-37.79356379826714,144.97046209933077,Average
1589850,Seat - Wooden Slats set in Stonework,Outdoor Furniture,Seat,201101-062,Seat - Wooden Slats set in Stonework,Infrastructure and Assets,City of Melbourne,"Victoria Harbour Promenade approximately 87m SW of 119-129 Harbour Esplanade, Docklands, 3008",3.16,2021-04-30,319122.69,5812365.58,2021-08-14,"-37.81820706279396, 144.9450045056461",-37.81820706279396,144.9450045056461,Average
1589913,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,Outdoor Furniture,Drinking Fountain,200501-021,Drinking Fountain - Leaf Type - With Bottle Refill Tap,Parks and City Greening,City of Melbourne,"Poplar Road between Oak Street and Upfield Railway approximately 77m NW of Royal Park Railway Station, Poplar Road, Parkville, 3052",4.0,2019-05-09,319566.97,5816535.92,2021-08-14,"-37.78073096453612, 144.95108741208116",-37.78073096453612,144.95108741208116,Good
1589922,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,Outdoor Furniture,Drinking Fountain,200501-021,Drinking Fountain - Leaf Type - With Bottle Refill Tap,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 29m NW of Artplay, Artplay, Birrarung Marr, Batman Avenue, Melbourne, 3000",3.0,2019-08-29,321435.81,5812419.12,2021-08-14,"-37.81818027452629, 144.97128244641144",-37.81818027452629,144.97128244641144,Average
1589923,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,Outdoor Furniture,Drinking Fountain,200501-021,Drinking Fountain - Leaf Type - With Bottle Refill Tap,Parks and City Greening,City of Melbourne,Eades Park,4.0,2019-04-09,319648.75,5813604.36,2021-08-14,"-37.807152962975586, 144.95128617901676",-37.80715296297559,144.95128617901676,Good
1590042,Drinking Fountain - Leaf Type - Dog Bowl  - Clayton Reserve,Outdoor Furniture,Drinking Fountain,200501-022,Drinking Fountain - Leaf Type - Dog Bowl,Parks and City Greening,City of Melbourne,"Clayton Reserve approximately 22m East of Core Auto Electrical Services Pty Ltd, 13 Boundary Road, North Melbourne, 3051",4.0,2019-09-19,318532.52,5814838.23,2021-08-14,"-37.79581789599728, 144.93892278396697",-37.79581789599728,144.93892278396697,Good
1590043,Seat - Timber Bench - Clayton Reserve,Outdoor Furniture,Seat,201101-071,Seat - Timber Bench,Parks and City Greening,City of Melbourne,Clayton Reserve,3.0,2019-09-19,318549.29,5814769.17,2021-08-14,"-37.796443276204364, 144.93909585360467",-37.79644327620437,144.93909585360467,Average
1569687,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Royal Park approximately 55m NE of 101 Manningham Street, Parkville, 3052",3.0,2019-12-09,318759.54,5816155.09,2021-08-14,"-37.78400149384252, 144.94182887988373",-37.78400149384252,144.94182887988373,Average
1597365,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Royal Park approximately 61m West of Royal Park Brunswick Cricket Club Inc, Western Pavilion, Royal Park, 776 Park Street, Parkville, 3052",4.0,2019-05-09,319783.75,5816892.28,2021-08-14,"-37.77756383203311, 144.95363614822043",-37.77756383203311,144.95363614822045,Good
1600062,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Royal Park approximately 71m SE of Womens Pavillion, Womens Pavillion, Royal Park, Old Poplar Road, Parkville, 3052",3.0,2019-05-09,320023.91,5816401.91,2021-08-14,"-37.78202815397863, 144.95623992108023",-37.78202815397863,144.95623992108025,Average
1600540,Seat - Straight Seat - Wooden Battens - Type 2 - Neill Street Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Neill Street Reserve approximately 87m NW of Carlton Primary School, 425-469 Rathdowne Street, Carlton, 3053",3.0,2019-09-24,321253.7,5814969.55,2021-08-14,"-37.79517157148603, 144.9698439112555",-37.79517157148603,144.9698439112555,Average
1600555,Picnic Setting - Urban Design Style - Neill Street Reserve,Outdoor Furniture,Picnic Setting,201401-001,Picnic Setting - Urban Design Style,Parks and City Greening,City of Melbourne,"Neill Street Reserve approximately 37m North of 207 Palmerston Street, Carlton, 3053",4.0,2019-09-25,321104.79,5814891.9,2021-08-14,"-37.795841855724554, 144.96813444102102",-37.79584185572456,144.96813444102102,Good
1589917,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,Outdoor Furniture,Drinking Fountain,200501-021,Drinking Fountain - Leaf Type - With Bottle Refill Tap,Parks and City Greening,City of Melbourne,Lincoln Square,4.0,2019-09-25,320669.26,5814174.84,2021-08-14,"-37.802215372127485, 144.96301319081624",-37.802215372127485,144.96301319081624,Good
1610544,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,Outdoor Furniture,Drinking Fountain,200501-016,Drinking Fountain - Stainless Steel Drinking Fountain - Old Docklands Type,Infrastructure and Assets,City of Melbourne,"Collins Street between Merchant Street and Bourke Street approximately 4m NE of 873 Collins Street, Docklands, 3008",3.44,2021-04-30,318951.98,5812035.64,2021-08-14,"-37.82114510296565, 144.94298366417019",-37.82114510296565,144.9429836641702,Average
1586989,Information Pillar - Information Hub Pillar,Outdoor Furniture,Information Pillar,200901-002,Information Pillar - Information Hub Pillar,Infrastructure and Assets,City of Melbourne,,3.25,2021-04-30,320172.7,5813250.34,2021-08-14,"-37.81044512091349, 144.95714666225734",-37.81044512091349,144.95714666225734,Average
1598613,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Collins Street between Russell Street and Swanston Street approximately 4m NW of The Westin Melbourne, 205 Collins Street, Melbourne, 3000",3.17,2021-04-30,321069.39,5812719.35,2021-08-14,"-37.815404194455695, 144.96719604219177",-37.815404194455695,144.96719604219177,Average
1618762,Seat - Metal Bench,Outdoor Furniture,Seat,201101-012,Seat - Metal Bench,Infrastructure and Assets,City of Melbourne,"Collins Street between Exhibition Street and Russell Street approximately 27m SE of St Michael's Uniting Church, St Michaels Uniting Church, 122-136 Collins Street, Melbourne, 3000",3.17,2021-04-30,321273.51,5812799.93,2021-08-14,"-37.81471835861684, 144.96953356778124",-37.81471835861684,144.96953356778124,Average
1597429,Seat - Metal Seat,Outdoor Furniture,Seat,201101-016,Seat - Metal Seat,Infrastructure and Assets,City of Melbourne,"Northbank approximately 8m North of City of Melbourne, Flinders Walk, Melbourne, 3000",3.16,2021-04-30,320933.95,5812303.78,2021-08-14,"-37.81912087560034, 144.96555544789229",-37.81912087560034,144.96555544789229,Average
1633459,Seat - Straight Seat - Wooden Battens - Type 2 - Ron Barassi Senior Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Ron Barassi Senior Park,4.0,2019-09-20,318200.89,5812595.38,2021-08-14,"-37.815954041648574, 144.93459562393008",-37.815954041648574,144.93459562393008,Good
